timestamp,accel_X,accel_Y,accel_Z
1657079118692,953,258,309
1657079118732,1084,157,537
1657079118772,1186,199,513
1657079118812,1051,311,459
1657079118852,1122,624,623
1657079118892,1574,1485,783
1657079118932,1550,1706,752
1657079118972,1190,1517,727
1657079119012,712,1216,517
1657079119052,339,882,276
1657079119092,161,660,66
1657079119132,38,520,-98
1657079119172,-25,573,-206
1657079119212,-225,802,-218
1657079119252,-535,878,-180
1657079119292,-294,1049,124
1657079119332,591,1753,332
1657079119372,682,1706,514
1657079119412,957,1662,676
1657079119452,851,1238,1035
1657079119492,937,746,960
1657079119532,1099,410,579
1657079119572,1300,429,-17
1657079119612,891,541,-266
1657079119652,863,983,-154
1657079119692,1208,1958,-214
1657079119732,948,2045,407
1657079119772,946,1972,905
1657079119812,545,1501,1062
1657079119852,238,1240,723
1657079119892,148,1092,347
1657079119932,166,917,152
1657079119972,135,906,93
1657079120012,-127,1058,-66
1657079120052,-499,1083,-70
1657079120092,-690,717,-53
1657079120132,-23,1150,144
1657079120172,976,1507,99
1657079120212,657,1178,302
1657079120252,938,1142,614
1657079120292,1588,906,762
1657079120332,1124,280,582
1657079120372,1393,337,318
1657079120412,1303,100,154
1657079120452,1284,587,-19
1657079120492,1615,1174,-127
1657079120532,1794,1534,108
1657079120572,1611,1295,868
1657079120612,1134,1250,1218
1657079120652,780,1244,891
1657079120692,473,1024,667
1657079120732,236,898,427
1657079120772,68,800,297
1657079120812,-9,737,84
1657079120852,-162,739,-46
1657079120892,-383,713,-130
1657079120932,-240,836,-96
1657079120972,704,1302,-26
1657079121012,801,1348,91
1657079121052,885,1316,285
1657079121092,915,1146,398
1657079121132,884,777,754
1657079121172,1387,703,675
1657079121212,1021,232,547
1657079121252,1148,634,297
1657079121292,1217,945,193
1657079121332,1378,1240,154
1657079121372,1357,1606,218
1657079121412,1170,1587,430
1657079121452,756,1309,685
1657079121492,505,1102,706
1657079121532,318,1050,529
1657079121572,216,971,313
1657079121612,138,811,206
1657079121652,72,608,125
1657079121692,-36,617,62
1657079121732,-357,735,33
1657079121772,-419,817,-48
1657079121812,829,1613,-82
1657079121852,1087,1437,93
1657079121892,850,904,339
1657079121932,735,602,406
1657079121972,1247,801,264
1657079122012,1205,164,478
1657079122052,1079,52,238
1657079122092,1023,261,-44
1657079122132,1079,620,31
1657079122172,1443,1082,362
1657079122212,1670,1474,690
