timestamp,accel_X,accel_Y,accel_Z
1657082205916,-127,-975,78
1657082205956,-131,-1121,56
1657082205996,-225,-1314,126
1657082206036,-310,-1257,113
1657082206076,-323,-1063,-15
1657082206116,-251,-1134,60
1657082206156,-150,-1174,271
1657082206196,-112,-971,276
1657082206236,64,-785,337
1657082206276,233,-853,365
1657082206316,348,-1018,318
1657082206356,260,-1035,291
1657082206396,108,-975,359
1657082206436,54,-1010,360
1657082206476,-24,-1080,310
1657082206516,-101,-1158,240
1657082206556,-232,-1198,217
1657082206596,-282,-1139,96
1657082206636,-237,-1029,-31
1657082206676,-202,-926,-89
1657082206716,-174,-985,129
1657082206756,-104,-1149,365
1657082206796,-162,-1279,536
1657082206836,-233,-1377,509
1657082206876,-198,-1497,341
1657082206916,-343,-1331,423
1657082206956,-221,-1264,601
1657082206996,-11,-1181,601
1657082207036,-52,-1002,583
1657082207076,-23,-984,470
1657082207116,80,-919,317
1657082207156,125,-818,253
1657082207196,120,-719,274
1657082207236,168,-732,293
1657082207276,181,-960,333
1657082207316,151,-1191,364
1657082207356,-19,-1172,361
1657082207396,-211,-1078,354
1657082207436,-268,-1228,342
1657082207476,-183,-1492,296
1657082207516,-197,-1601,260
1657082207556,-295,-1291,233
1657082207596,-323,-1067,160
1657082207636,-291,-1052,70
1657082207676,-162,-1120,-90
1657082207716,-31,-1197,-164
1657082207756,-14,-1083,-46
1657082207796,-86,-955,95
1657082207836,-154,-916,213
1657082207876,-153,-962,265
1657082207916,-125,-978,239
1657082207956,-93,-910,249
1657082207996,-78,-872,269
1657082208036,-187,-836,271
1657082208076,-284,-827,301
1657082208116,-324,-968,407
1657082208156,-255,-1355,190
1657082208196,-316,-1499,212
1657082208236,-464,-1476,320
1657082208276,-339,-1353,422
1657082208316,-114,-1340,457
1657082208356,72,-1175,524
1657082208396,151,-873,494
1657082208436,123,-709,343
1657082208476,102,-748,218
1657082208516,49,-857,183
1657082208556,-40,-995,283
1657082208596,-178,-1128,401
1657082208636,-247,-1166,428
1657082208676,-276,-1083,387
1657082208716,-196,-998,234
1657082208756,-46,-929,28
1657082208796,93,-977,-120
1657082208836,81,-1002,-128
1657082208876,8,-1064,70
1657082208916,-34,-1089,281
1657082208956,-167,-953,340
1657082208996,-290,-1009,176
1657082209036,-324,-1090,74
1657082209076,-260,-1135,90
1657082209116,-194,-1100,230
1657082209156,-173,-1012,266
1657082209196,-137,-985,235
1657082209236,-89,-938,179
1657082209276,-19,-926,195
1657082209316,-2,-1108,272
1657082209356,-144,-1334,129
1657082209396,-572,-1304,21
1657082209436,-843,-1078,125
1657082209476,-702,-1211,63
1657082209516,-336,-1286,336
1657082209556,-177,-1255,395
1657082209596,-257,-943,339
1657082209636,-105,-995,317
1657082209676,5,-952,242
1657082209716,-80,-910,265
1657082209756,-58,-1225,184
1657082209796,-249,-627,409
1657082209836,-122,-725,486
1657082209876,-242,-691,834
1657082209916,-126,-822,566
1657082209956,-84,-1031,600
1657082209996,74,-1366,444
1657082210036,151,-1271,384
1657082210076,73,-800,474
1657082210116,-71,-671,531
1657082210156,-237,-924,630
1657082210196,-939,-1786,445
1657082210236,-935,-2046,-511
1657082210276,-445,-1212,-146
1657082210316,-328,-960,-337
1657082210356,-118,-297,-305
1657082210396,-174,-517,523
1657082210436,898,2,650
1657082210476,-420,-339,639
1657082210516,-453,-757,680
1657082210556,-531,-763,799
1657082210596,-525,-774,890
1657082210636,-433,-926,1023
1657082210676,-365,-504,684
1657082210716,-475,-657,677
